id,keywords
736069,"[{'id': 849, 'name': 'dc comics'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4379, 'name': 'time travel'}, {'id': 9715, 'name': 'superhero'}]"
533535,"[{'id': 1701, 'name': 'hero'}, {'id': 1852, 'name': 'mutant'}, {'id': 2095, 'name': 'anti hero'}, {'id': 9715, 'name': 'superhero'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
49530,"[{'id': 974, 'name': 'bank'}, {'id': 2964, 'name': 'future'}, {'id': 3667, 'name': 'time'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 4978, 'name': 'immortality'}, {'id': 9673, 'name': 'love'}, {'id': 9950, 'name': 'thriller'}, {'id': 10562, 'name': 'on the run'}, {'id': 14514, 'name': 'class differences'}, {'id': 41616, 'name': 'cops and robbers\xa0'}, {'id': 220487, 'name': 'rich vs poor'}, {'id': 276965, 'name': 'in time'}]"
38700,"[{'id': 703, 'name': 'detective'}, {'id': 6149, 'name': 'police'}, {'id': 9663, 'name': 'sequel'}, {'id': 15090, 'name': 'police officer'}, {'id': 15167, 'name': 'police detective'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 217452, 'name': 'buddy film'}, {'id': 219404, 'name': 'action hero'}]"
13448,"[{'id': 588, 'name': 'rome, italy'}, {'id': 716, 'name': 'vatican'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1715, 'name': 'symbolism'}, {'id': 5960, 'name': 'illuminati'}, {'id': 8056, 'name': 'quantum mechanics'}, {'id': 9675, 'name': 'prequel'}, {'id': 9676, 'name': 'anti matter'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 14780, 'name': 'investigator'}, {'id': 161207, 'name': 'catholicism'}, {'id': 234169, 'name': 'cern'}]"
580532,[]
33217,"[{'id': 2836, 'name': 'cheese'}, {'id': 10683, 'name': 'coming of age'}, {'id': 11336, 'name': 'young boy'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 13035, 'name': 'middle school'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 173389, 'name': 'older brother'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 224637, 'name': 'line drawing'}, {'id': 234125, 'name': 'child protagonist'}]"
17654,"[{'id': 100, 'name': 'slum'}, {'id': 542, 'name': 'street gang'}, {'id': 2766, 'name': 'mutation'}, {'id': 3644, 'name': 'south africa'}, {'id': 4339, 'name': 'johannesburg south africa'}, {'id': 4375, 'name': 'transformation'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6017, 'name': 'genetics'}, {'id': 6086, 'name': 'government'}, {'id': 8201, 'name': 'satire'}, {'id': 9951, 'name': 'alien'}, {'id': 10650, 'name': 'prawn'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 12026, 'name': 'alternate history'}, {'id': 12425, 'name': 'racism'}, {'id': 158276, 'name': 'metamorphosis'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 195139, 'name': 'internment camp'}, {'id': 231277, 'name': 'alien technology'}, {'id': 233016, 'name': 'segregation'}, {'id': 250163, 'name': 'private military company'}, {'id': 268132, 'name': 'based on short film'}]"
109439,"[{'id': 1197, 'name': 'nevada'}, {'id': 5876, 'name': 'reno, nevada'}, {'id': 9663, 'name': 'sequel'}, {'id': 11461, 'name': 'hangover'}]"
102899,"[{'id': 3126, 'name': 'ant'}, {'id': 6380, 'name': 'shrinking'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 12101, 'name': 'miniaturization'}, {'id': 159075, 'name': 'miniature people'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 229653, 'name': 'special suit'}, {'id': 279624, 'name': '蚁人'}]"
136797,"[{'id': 271, 'name': 'competition'}, {'id': 9666, 'name': 'street race'}, {'id': 10494, 'name': 'super cars'}, {'id': 10594, 'name': 'money'}, {'id': 11058, 'name': 'super speed'}, {'id': 41645, 'name': 'based on video game'}, {'id': 155963, 'name': 'driver'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
45610,"[{'id': 179431, 'name': 'duringcreditsstinger'}]"
8920,"[{'id': 271, 'name': 'competition'}, {'id': 977, 'name': 'cat'}, {'id': 2248, 'name': 'moderator'}, {'id': 6732, 'name': 'mascot'}, {'id': 8133, 'name': 'lasagne'}, {'id': 208152, 'name': 'pets'}]"
826914,"[{'id': 3335, 'name': 'halloween'}, {'id': 6300, 'name': 'puppet'}, {'id': 232795, 'name': 'halloween night'}, {'id': 273278, 'name': 'holiday special'}, {'id': 279987, 'name': 'based on theme park ride'}]"
607383,[]
9543,"[{'id': 1241, 'name': 'persia'}, {'id': 1965, 'name': 'sandstorm'}, {'id': 12653, 'name': 'brother against brother'}, {'id': 12654, 'name': 'armageddon'}, {'id': 41645, 'name': 'based on video game'}]"
190859,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1589, 'name': 'sniper'}, {'id': 5565, 'name': 'biography'}, {'id': 5939, 'name': 'iraq'}, {'id': 11219, 'name': 'u.s. navy seal'}, {'id': 15087, 'name': 'iraq war'}, {'id': 33564, 'name': 'u.s. soldier'}, {'id': 158780, 'name': 'u.s. marine'}, {'id': 244453, 'name': 'pack'}, {'id': 246238, 'name': 'guns'}]"
645886,"[{'id': 11436, 'name': 'redemption'}]"
22,"[{'id': 911, 'name': 'exotic island'}, {'id': 1318, 'name': 'blacksmith'}, {'id': 1319, 'name': 'east india company'}, {'id': 1321, 'name': 'gold'}, {'id': 3266, 'name': 'jamaica'}, {'id': 4062, 'name': 'skeleton'}, {'id': 4107, 'name': 'british empire'}, {'id': 5744, 'name': 'governor'}, {'id': 12988, 'name': 'pirate'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 160279, 'name': '18th century'}, {'id': 167861, 'name': 'caribbean sea'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 185200, 'name': 'pirate ship'}, {'id': 224626, 'name': 'british navy'}, {'id': 235626, 'name': 'tortuga'}]"
50619,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 3133, 'name': 'vampire'}, {'id': 9410, 'name': 'hybrid'}, {'id': 11870, 'name': 'teen movie'}, {'id': 12564, 'name': 'werewolf'}, {'id': 68646, 'name': 'supernatural creature'}, {'id': 160153, 'name': 'dead'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 246466, 'name': 'based on young adult novel'}]"
76492,"[{'id': 612, 'name': 'hotel'}, {'id': 616, 'name': 'witch'}, {'id': 2343, 'name': 'magic'}, {'id': 2904, 'name': 'mummy'}, {'id': 3133, 'name': 'vampire'}, {'id': 4062, 'name': 'skeleton'}, {'id': 5891, 'name': 'backpacker'}, {'id': 9673, 'name': 'love'}, {'id': 9840, 'name': 'romance'}, {'id': 11155, 'name': 'wolfman'}, {'id': 12377, 'name': 'zombie'}, {'id': 160130, 'name': 'invisible person'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 179860, 'name': 'nosferatu'}, {'id': 181068, 'name': 'protective father'}, {'id': 195269, 'name': 'magical creature'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 261274, 'name': 'dracula'}]"
736074,"[{'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
786300,"[{'id': 4375, 'name': 'transformation'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 33494, 'name': 'couple'}, {'id': 233128, 'name': 'tentacles'}]"
122,"[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarf'}, {'id': 606, 'name': 'orcs'}, {'id': 611, 'name': 'hobbit'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3301, 'name': 'suspicion'}, {'id': 3347, 'name': 'volcano'}, {'id': 3930, 'name': 'bravery'}, {'id': 6782, 'name': 'addiction'}, {'id': 9812, 'name': 'honor'}, {'id': 9920, 'name': 'royalty'}, {'id': 11173, 'name': 'troll'}, {'id': 14707, 'name': 'brutality'}, {'id': 162846, 'name': 'ghost'}, {'id': 177912, 'name': 'wizard'}, {'id': 207372, 'name': 'quest'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 234213, 'name': 'sword and sorcery'}]"
4247,"[{'id': 2101, 'name': 'garage'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6270, 'name': 'high school'}, {'id': 8201, 'name': 'satire'}, {'id': 9755, 'name': 'parody'}, {'id': 9964, 'name': 'crude humor'}, {'id': 11931, 'name': 'spoof'}, {'id': 12416, 'name': 'horror spoof'}, {'id': 14964, 'name': 'drugs'}, {'id': 249969, 'name': 'horror parody'}]"
269149,"[{'id': 1501, 'name': 'allegory'}, {'id': 2043, 'name': 'lion'}, {'id': 2509, 'name': 'hippopotamus'}, {'id': 2527, 'name': 'fox'}, {'id': 2857, 'name': 'elephant'}, {'id': 3020, 'name': 'sheep'}, {'id': 6513, 'name': 'cartoon'}, {'id': 6678, 'name': 'polar bear'}, {'id': 6733, 'name': 'bullying'}, {'id': 9748, 'name': 'revenge'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10453, 'name': 'con artist'}, {'id': 10616, 'name': 'urban'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 15199, 'name': 'rabbit'}, {'id': 18165, 'name': 'animal'}, {'id': 155716, 'name': 'rookie cop'}, {'id': 156091, 'name': 'missing person'}, {'id': 162701, 'name': 'racial prejudice'}, {'id': 163119, 'name': 'injustice'}, {'id': 163976, 'name': 'reconciliation'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 168567, 'name': 'stereotype'}, {'id': 186782, 'name': 'discrimination'}]"
87101,"[{'id': 83, 'name': 'saving the world'}, {'id': 310, 'name': 'artificial intelligence'}, {'id': 679, 'name': 'cyborg'}, {'id': 1373, 'name': 'killer robot'}, {'id': 2964, 'name': 'future'}, {'id': 4379, 'name': 'time travel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9663, 'name': 'sequel'}, {'id': 14544, 'name': 'robot'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 251421, 'name': 'fin du monde'}]"
9732,"[{'id': 409, 'name': 'africa'}, {'id': 1009, 'name': 'baby'}, {'id': 2043, 'name': 'lion'}, {'id': 6054, 'name': 'friendship'}, {'id': 240303, 'name': 'father daughter relationship'}]"
526050,"[{'id': 1566, 'name': 'dream'}, {'id': 3487, 'name': 'assistant'}, {'id': 4021, 'name': 'business woman'}, {'id': 6054, 'name': 'friendship'}, {'id': 10873, 'name': 'school'}, {'id': 33721, 'name': 'body-swap'}, {'id': 229871, 'name': 'body switch'}, {'id': 256015, 'name': 'african american'}]"
13475,"[{'id': 582, 'name': 'san francisco, california'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 3822, 'name': 'teleportation'}, {'id': 4040, 'name': 'space mission'}, {'id': 4300, 'name': 'parachute'}, {'id': 4379, 'name': 'time travel'}, {'id': 4380, 'name': 'black hole'}, {'id': 5100, 'name': 'supernova'}, {'id': 9675, 'name': 'prequel'}, {'id': 9684, 'name': 'warp speed'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9686, 'name': 'warp engine'}, {'id': 9882, 'name': 'space'}, {'id': 12388, 'name': 'romulans'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 161176, 'name': 'space opera'}, {'id': 161184, 'name': 'reboot'}, {'id': 167982, 'name': 'unlikely friendship'}, {'id': 170881, 'name': 'child driving car'}, {'id': 243802, 'name': '23rd century'}, {'id': 269769, 'name': 'based on tv series'}, {'id': 270381, 'name': '24th century'}]"
719164,"[{'id': 1562, 'name': 'hostage'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10714, 'name': 'serial killer'}, {'id': 235261, 'name': 'abduction'}, {'id': 268067, 'name': 'police procedural'}]"
749274,"[{'id': 534, 'name': 'mexico'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1228, 'name': '1970s'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 168713, 'name': 'neo-western'}]"
17979,"[{'id': 65, 'name': 'holiday'}, {'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5332, 'name': 'greed'}, {'id': 8250, 'name': 'victorian england'}, {'id': 10594, 'name': 'money'}, {'id': 162846, 'name': 'ghost'}, {'id': 170457, 'name': 'lesson'}, {'id': 180975, 'name': 'charles dickens'}, {'id': 186933, 'name': 'christmas music'}, {'id': 207090, 'name': 'moneylender'}, {'id': 207317, 'name': 'christmas'}, {'id': 207928, 'name': '19th century'}, {'id': 259213, 'name': 'scrooge'}, {'id': 260365, 'name': 'christmas eve'}, {'id': 283153, 'name': 'natalizio geni'}]"
743904,[]
38757,"[{'id': 1562, 'name': 'hostage'}, {'id': 2343, 'name': 'magic'}, {'id': 2673, 'name': 'horse'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 6946, 'name': 'blonde'}, {'id': 7376, 'name': 'princess'}, {'id': 33787, 'name': 'tower'}, {'id': 162219, 'name': 'selfishness'}, {'id': 163545, 'name': 'healing power'}, {'id': 175428, 'name': 'adventurer'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 215258, 'name': 'healing gift'}, {'id': 234183, 'name': 'animal sidekick'}, {'id': 272909, 'name': 'magic land'}]"
285,"[{'id': 911, 'name': 'exotic island'}, {'id': 1319, 'name': 'east india company'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2052, 'name': 'traitor'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 2660, 'name': 'strong woman'}, {'id': 4224, 'name': 'singapore'}, {'id': 6155, 'name': 'afterlife'}, {'id': 9725, 'name': 'sword fight'}, {'id': 12988, 'name': 'pirate'}, {'id': 15149, 'name': 'monkey'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 163131, 'name': 'flying dutchman'}, {'id': 163702, 'name': 'rum'}, {'id': 165369, 'name': 'sailing ship'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 224626, 'name': 'british navy'}, {'id': 227419, 'name': 'mass hanging'}]"
55846,"[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1013, 'name': 'homophobia'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11363, 'name': 'arson'}, {'id': 15167, 'name': 'police detective'}, {'id': 156788, 'name': 'swat team'}, {'id': 158718, 'name': 'lgbt'}, {'id': 233223, 'name': 'hare krishna'}]"
649409,"[{'id': 703, 'name': 'detective'}, {'id': 8430, 'name': 'safe'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10594, 'name': 'money'}, {'id': 10726, 'name': 'gang'}, {'id': 18021, 'name': 'detroit, michigan'}, {'id': 208611, 'name': '1950s'}, {'id': 279744, 'name': 'job'}]"
527641,"[{'id': 3691, 'name': 'forbidden love'}, {'id': 13072, 'name': 'falling in love'}, {'id': 160767, 'name': 'cystic fibrosis'}, {'id': 165086, 'name': 'star crossed lovers'}, {'id': 188993, 'name': 'true love'}]"
307081,"[{'id': 6075, 'name': 'sports'}, {'id': 6211, 'name': 'fighter'}, {'id': 10614, 'name': 'tragedy'}, {'id': 34079, 'name': 'death'}, {'id': 209476, 'name': 'boxing'}, {'id': 239850, 'name': 'box ring'}, {'id': 240303, 'name': 'father daughter relationship'}]"
14160,"[{'id': 965, 'name': 'age difference'}, {'id': 1291, 'name': 'central and south america'}, {'id': 9903, 'name': 'balloon'}, {'id': 9935, 'name': 'travel'}, {'id': 15162, 'name': 'dog'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 221536, 'name': 'exploring'}, {'id': 263477, 'name': 'senior'}]"
899082,[]
9487,"[{'id': 1442, 'name': 'winter'}, {'id': 1721, 'name': 'fight'}, {'id': 3126, 'name': 'ant'}, {'id': 3338, 'name': 'invention'}, {'id': 4295, 'name': 'collector'}, {'id': 8790, 'name': 'ant-hill'}, {'id': 11539, 'name': 'grass'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
126889,"[{'id': 803, 'name': 'android'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 1706, 'name': 'experiment'}, {'id': 3801, 'name': 'space travel'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 4884, 'name': 'infection'}, {'id': 5721, 'name': 'engineer'}, {'id': 9663, 'name': 'sequel'}, {'id': 9882, 'name': 'space'}, {'id': 9951, 'name': 'alien'}, {'id': 10292, 'name': 'gore'}, {'id': 13031, 'name': 'creature'}, {'id': 14544, 'name': 'robot'}, {'id': 14760, 'name': 'scientist'}, {'id': 14900, 'name': 'genocide'}, {'id': 163402, 'name': 'creation'}, {'id': 208580, 'name': 'acid'}, {'id': 226177, 'name': 'xenomorph'}, {'id': 231277, 'name': 'alien technology'}, {'id': 233300, 'name': 'genetic mutation'}]"
62211,"[{'id': 1299, 'name': 'monster'}, {'id': 3777, 'name': 'training camp'}, {'id': 5984, 'name': 'dormitory'}, {'id': 6054, 'name': 'friendship'}, {'id': 6186, 'name': 'games'}, {'id': 9675, 'name': 'prequel'}, {'id': 9932, 'name': 'feud'}, {'id': 10624, 'name': 'bully'}, {'id': 12392, 'name': 'best friend'}, {'id': 13160, 'name': 'university'}, {'id': 157632, 'name': 'fraternity'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 207844, 'name': 'college student'}, {'id': 209386, 'name': 'personification'}]"
595172,[]
9502,"[{'id': 478, 'name': 'china'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 1946, 'name': 'restaurant'}, {'id': 1998, 'name': 'shop'}, {'id': 2660, 'name': 'strong woman'}, {'id': 3930, 'name': 'bravery'}, {'id': 8531, 'name': 'panda'}, {'id': 9362, 'name': 'sensei'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 14955, 'name': 'fighting'}, {'id': 15036, 'name': 'ancient china'}, {'id': 33401, 'name': 'master'}, {'id': 40850, 'name': 'destiny'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 184656, 'name': 'wuxia'}, {'id': 185319, 'name': 'monkey warrior'}]"
363088,"[{'id': 332, 'name': 'insect'}, {'id': 3126, 'name': 'ant'}, {'id': 6380, 'name': 'shrinking'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 12101, 'name': 'miniaturization'}, {'id': 161678, 'name': 'giant man'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
592656,"[{'id': 818, 'name': 'based on novel or book'}]"
651571,"[{'id': 14729, 'name': 'shape shifting alien'}, {'id': 209280, 'name': 'deep space'}]"
662546,"[{'id': 207317, 'name': 'christmas'}, {'id': 208705, 'name': 'fairy godmother'}]"
57165,"[{'id': 1449, 'name': 'underworld'}, {'id': 2033, 'name': 'hades'}, {'id': 2035, 'name': 'mythology'}, {'id': 2036, 'name': 'greek mythology'}, {'id': 8985, 'name': 'zeus'}, {'id': 161170, 'name': 'perseus'}, {'id': 161172, 'name': 'gods'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 166457, 'name': 'ares'}, {'id': 185343, 'name': 'based on myths, legends or folklore'}]"
39513,"[{'id': 1768, 'name': 'san diego, california'}, {'id': 9951, 'name': 'alien'}, {'id': 177163, 'name': 'area 51'}, {'id': 177178, 'name': 'alien space craft'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 208289, 'name': '1980s'}]"
896265,[]
671583,[]
602269,"[{'id': 703, 'name': 'detective'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 210608, 'name': '1990s'}]"
105965,"[{'id': 18035, 'name': 'family'}, {'id': 220019, 'name': 'cachorros'}]"
82702,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 5895, 'name': 'viking'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 10201, 'name': 'death of father'}, {'id': 12554, 'name': 'dragon'}, {'id': 175421, 'name': 'death of husband'}, {'id': 192913, 'name': 'warrior'}, {'id': 240237, 'name': 'mother son relationship'}]"
544401,"[{'id': 447, 'name': 'post traumatic stress disorder'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1543, 'name': 'war veteran'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2671, 'name': 'heroin'}, {'id': 8159, 'name': 'iraq war veteran'}, {'id': 15087, 'name': 'iraq war'}, {'id': 277705, 'name': 'army medic'}]"
105864,"[{'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 6054, 'name': 'friendship'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9713, 'name': 'friends'}, {'id': 12026, 'name': 'alternate history'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 13073, 'name': 'fear'}, {'id': 14527, 'name': 'storm'}, {'id': 18330, 'name': 'nature'}, {'id': 189092, 'name': 'journey'}]"
412117,"[{'id': 242, 'name': 'new york city'}, {'id': 6054, 'name': 'friendship'}, {'id': 9663, 'name': 'sequel'}]"
345938,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 33720, 'name': 'guilt'}, {'id': 164881, 'name': 'death of daughter'}, {'id': 233107, 'name': 'family trip'}, {'id': 253695, 'name': 'christian film'}, {'id': 258703, 'name': 'christian'}]"
621870,"[{'id': 1328, 'name': 'secret'}]"
159824,"[{'id': 272, 'name': 'transylvania'}, {'id': 612, 'name': 'hotel'}, {'id': 616, 'name': 'witch'}, {'id': 1576, 'name': 'technology'}, {'id': 2343, 'name': 'magic'}, {'id': 2904, 'name': 'mummy'}, {'id': 4062, 'name': 'skeleton'}, {'id': 4555, 'name': 'only child'}, {'id': 5891, 'name': 'backpacker'}, {'id': 6038, 'name': 'marriage'}, {'id': 11155, 'name': 'wolfman'}, {'id': 12377, 'name': 'zombie'}, {'id': 14633, 'name': 'moving out'}, {'id': 160130, 'name': 'invisible person'}, {'id': 224472, 'name': 'new life'}, {'id': 261274, 'name': 'dracula'}]"
16996,"[{'id': 3864, 'name': 'fake identity'}, {'id': 6270, 'name': 'high school'}, {'id': 6733, 'name': 'bullying'}, {'id': 8635, 'name': 'high school sports'}, {'id': 198929, 'name': 'adult as a child'}, {'id': 223202, 'name': 'do over'}, {'id': 255338, 'name': 'age change'}]"
408,"[{'id': 351, 'name': 'poison'}, {'id': 604, 'name': 'dwarf'}, {'id': 616, 'name': 'witch'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1647, 'name': 'sadness'}, {'id': 2011, 'name': 'queen'}, {'id': 2013, 'name': 'attempted murder'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4781, 'name': 'miner'}, {'id': 7376, 'name': 'princess'}, {'id': 33673, 'name': 'apple'}, {'id': 166625, 'name': 'candlelight vigil'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 239200, 'name': 'magic mirror'}]"
76341,"[{'id': 2964, 'name': 'future'}, {'id': 3713, 'name': 'chase'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5657, 'name': 'australia'}, {'id': 10084, 'name': 'rescue'}, {'id': 10349, 'name': 'survival'}, {'id': 10562, 'name': 'on the run'}, {'id': 15291, 'name': 'on the road'}, {'id': 155499, 'name': 'convoy'}, {'id': 190954, 'name': 'peak oil'}, {'id': 212516, 'name': 'dark future'}]"
10567,"[{'id': 843, 'name': 'cataclysm'}, {'id': 1423, 'name': 'asteroid'}, {'id': 1729, 'name': 'migration'}, {'id': 3077, 'name': 'leader'}, {'id': 4803, 'name': 'comet'}, {'id': 10506, 'name': 'prehistoric'}, {'id': 10789, 'name': 'prehistoric egg'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 17985, 'name': 'birth'}, {'id': 34079, 'name': 'death'}, {'id': 161186, 'name': 'nesting grounds'}, {'id': 166695, 'name': 'cavern'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 181033, 'name': 'lemur'}, {'id': 183414, 'name': 'prehistoric times'}]"
150689,"[{'id': 2343, 'name': 'magic'}, {'id': 3071, 'name': 'prince'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4152, 'name': 'kingdom'}, {'id': 9920, 'name': 'royalty'}, {'id': 13014, 'name': 'orphan'}, {'id': 158438, 'name': 'lost shoe'}, {'id': 173003, 'name': 'evil stepmother'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 186847, 'name': 'retelling'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 245230, 'name': 'live action remake'}]"
316727,"[{'id': 4565, 'name': 'dystopia'}, {'id': 9663, 'name': 'sequel'}, {'id': 221958, 'name': 'legalized murder'}]"
616651,[]
49026,"[{'id': 849, 'name': 'dc comics'}, {'id': 853, 'name': 'crime fighter'}, {'id': 949, 'name': 'terrorist'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1437, 'name': 'burglar'}, {'id': 1562, 'name': 'hostage'}, {'id': 1721, 'name': 'fight'}, {'id': 3562, 'name': 'time bomb'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9990, 'name': 'villainess'}, {'id': 10044, 'name': 'tragic hero'}, {'id': 11943, 'name': 'mobile'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14796, 'name': 'destruction'}, {'id': 14955, 'name': 'fighting'}, {'id': 15011, 'name': 'criminal underworld'}, {'id': 18933, 'name': 'catwoman'}, {'id': 156082, 'name': 'cat burglar'}, {'id': 173272, 'name': 'flood'}]"
869602,[]
11688,"[{'id': 1291, 'name': 'central and south america'}, {'id': 1421, 'name': 'birthday'}, {'id': 2280, 'name': 'emperor'}, {'id': 3998, 'name': 'palace'}, {'id': 4152, 'name': 'kingdom'}, {'id': 5967, 'name': 'peru'}, {'id': 9360, 'name': 'berater'}, {'id': 10600, 'name': 'incan empire'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 191600, 'name': 'assassination attempt'}, {'id': 213097, 'name': '15th century'}]"
20526,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2423, 'name': 'simulation'}, {'id': 3222, 'name': 'super computer'}, {'id': 3469, 'name': 'utopia'}, {'id': 4286, 'name': 'computer program'}, {'id': 4565, 'name': 'dystopia'}, {'id': 8469, 'name': 'computer simulation'}, {'id': 9663, 'name': 'sequel'}, {'id': 9758, 'name': 'deception'}, {'id': 18133, 'name': 'computer game'}, {'id': 231554, 'name': ""80's style""}, {'id': 236778, 'name': 'autocracy'}, {'id': 272676, 'name': 'light cycle'}]"
